origin_id,origin_label,destination_id,destination_label,similarity,sim_category,feasibility,is_feasible,feasibility_predicted,is_feasible_predicted,W_skills,W_work,W_essential_skills,W_optional_skills,W_activities,W_work_context,job_zone_dif,earnings_ratio,risk_dif,prop_dif,origin_risk_category,destination_risk_category,is_jobzone_ok,is_earnings_ok,is_not_high_risk,is_safer,is_strictly_safe,is_viable,is_desirable,is_safe_desirable,is_strictly_safe_desirable
1,metal drawing machine operator,2303,spring maker,0.6612129910639777,highly_viable,3.571428571428572,True,3.363604269202192,True,0.684718127188013,0.6377078549399425,0.6249785533575868,0.7444577010184391,0.5311604726620143,0.7442552372178708,0.0,1.0,-0.20442415461749966,-0.31682123129058976,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1749,drop forging hammer worker,0.65838724989594,highly_viable,,,3.3143910807142376,True,0.6686517160127651,0.648122783779115,0.6152127255039721,0.7220907065215579,0.5737572151754022,0.7224883523828278,0.0,1.0877432622685383,-0.1914675791003968,0.05300155962434572,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,875,surface grinding machine operator,0.6489278971065332,highly_viable,3.4285714285714284,True,3.302529569586916,True,0.6604642933531757,0.6373915008598907,0.6103289861932952,0.7105996005130563,0.5744685967561569,0.7003144049636245,0.0,1.0119570079174225,-0.18246094492434484,-0.34738004203367057,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1440,thread rolling machine operator,0.6486031869778339,highly_viable,,,3.263758361236732,True,0.633558966223497,0.6636474077321708,0.5732913415080714,0.6938265909389227,0.5853660303482422,0.7419287851160994,0.0,1.3847845706648196,-0.1059181211557516,-0.2142550677644094,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1381,laser marking machine operator,0.6461220347106718,highly_viable,,,3.3333305199706373,True,0.6602645881172302,0.6319794813041133,0.610480977591218,0.7100481986432425,0.5495348418916906,0.7144241207165359,0.0,1.3847845706648196,-0.19159434519732788,0.054546770963713735,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,40,gear machinist,0.6446688251642039,highly_viable,,,3.392946613028819,True,0.6818207480970526,0.6075169022313549,0.6366323157013626,0.7270091804927427,0.4913245795805555,0.7237092248821544,-1.0,1.3847845706648196,-0.21568719159379454,-0.0933143322191663,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,133,hydraulic forging press worker,0.6422633489101879,highly_viable,3.4285714285714284,True,3.213639042829364,True,0.6216100029459658,0.6629166948744101,0.5622395486448537,0.6809804572470779,0.6033450373659922,0.7224883523828278,0.0,1.0877432622685383,-0.1914675791003968,0.05300155962434572,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,178,boring machine operator,0.6407544618413621,highly_viable,,,3.160521784235818,True,0.6265220549287139,0.65498686875401,0.6241534188351522,0.6288906910222758,0.5547851369701067,0.7551886005379134,0.0,1.3847845706648196,-0.22235175179297828,-0.15977781342251596,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,271,plasma cutting machine operator,0.6366048898517779,highly_viable,,,3.342915671465427,True,0.6478605408107191,0.6253492388928367,0.5876869737757799,0.7080341078456582,0.5744685967561569,0.6762298810295164,-1.0,1.3847845706648196,-0.1893340457313597,-0.06308230715756291,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2353,absorbent pad machine operator,0.6362202169213874,highly_viable,,,3.2960325277382267,True,0.6037086633329359,0.6687317705098389,0.4994522937666311,0.7079650328992408,0.6033450373659922,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1957,metal planer operator,0.6354522263562774,highly_viable,,,3.2256469017760097,True,0.6385715335202844,0.6323329191922703,0.6103194403257088,0.66682362671486,0.5276638866943966,0.737001951690144,0.0,1.3847845706648196,-0.12552967135965656,-0.2101486728265265,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,951,filing machine operator,0.6345338366103761,highly_viable,,,3.301789141812087,True,0.6503654956820777,0.6187021775386745,0.564069080099564,0.7366619112645914,0.5370899501137245,0.7003144049636245,0.0,1.0119570079174225,-0.18246094492434484,-0.34738004203367057,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1118,oxy fuel burning machine operator,0.6335988300467614,highly_viable,,,3.2879686073632897,True,0.6311594212701793,0.6360382388233434,0.5786806096430835,0.6836382328972751,0.5958465966171703,0.6762298810295164,-1.0,1.3847845706648196,-0.1893340457313597,-0.06308230715756291,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2057,record press operator,0.6308908071591818,highly_viable,,,2.9930783886400363,True,0.5448975974479956,0.716884016870368,0.5446488746690833,0.5451463202269079,0.6375072914048883,0.7962607423358476,0.0,1.1106499812668864,-0.14270374676495567,0.009337385490742369,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2071,chain making machine operator,0.6283161512320856,highly_viable,,,3.6360239929128038,True,0.7534591584665319,0.5031731439976392,0.7132171141686967,0.7937012027643672,0.5703190117391875,0.43602727625609095,-1.0,1.3847845706648196,-0.22235618215847847,0.047886994854336784,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,895,cylindrical grinder operator,0.6279642707033042,highly_viable,,,3.2673306274555145,True,0.6414382286958258,0.6144903127107826,0.5881876970331015,0.6946887603585501,0.5286662204579406,0.7003144049636245,0.0,1.0119570079174225,-0.18246094492434484,-0.34738004203367057,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1694,upsetting machine operator,0.6276977626234349,highly_viable,3.8333333333333335,True,3.286088686110212,True,0.6395733757377661,0.6158221495091039,0.5699628167618542,0.7091839347136777,0.5091559466353799,0.7224883523828278,0.0,1.3847845706648196,-0.1914675791003968,0.05300155962434572,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2288,engineered wood board machine operator,0.6237609816785676,highly_viable,,,3.2032374139616664,True,0.6214194785986972,0.6261024847584381,0.5706358970289783,0.672203060168416,0.5286662204579406,0.7235387490589356,0.0,1.0027986407866247,-0.1245030776057514,-0.029641661245762174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2008,drill press operator,0.6171727474167675,highly_viable,,,3.2667873063104835,True,0.613769089183825,0.6205764056497101,0.5635397576422092,0.6639984207254407,0.4859642107615068,0.7551886005379134,0.0,1.3847845706648196,-0.22235175179297828,-0.15977781342251596,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1980,wood pallet maker,0.6152651493889438,highly_viable,,,3.2844719886211986,True,0.6031806879174129,0.6273496108604749,0.499710958940303,0.7066504168945226,0.5311604726620143,0.7235387490589356,0.0,1.010018006895766,-0.1245030776057514,-0.029641661245762174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2723,corrugator operator,0.6151995431626808,highly_viable,3.5,True,3.075421781116951,True,0.5539281844524938,0.6764709018728678,0.46093802234344805,0.6469183465615397,0.6188233000920501,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1673,plastic rolling machine operator,0.6122129410131479,highly_viable,3.8571428571428568,True,3.379266192609329,True,0.6709726237450281,0.5534532582812679,0.6213019659168693,0.7206432815731869,0.3844181641797081,0.7224883523828278,0.0,1.1106499812668864,-0.1914675791003968,0.05300155962434572,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2208,electroplating machine operator,0.6050714920190841,highly_viable,,,3.0539116090435314,True,0.5390866544611519,0.671056329577016,0.4692473514745447,0.6089259574477591,0.6132443462220125,0.7288683129320195,0.0,1.0119570079174225,-0.16826758120885055,0.09329882462653437,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2902,paperboard products assembler,0.6032597709688556,highly_viable,,,3.2160750948842107,True,0.5646928691650233,0.641826672772688,0.4555426081151484,0.6738431302148981,0.5495348418916906,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1347,wood fuel pelletiser,0.5993412073694311,highly_viable,,,3.3097557840578484,True,0.6092403356849648,0.5894420790538971,0.5447126099528072,0.6737680614171224,0.4654775161751514,0.7134066419326428,0.0,1.0027986407866247,-0.1962503093293746,-0.057670705624491836,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1379,paper bag machine operator,0.5978925844735676,highly_viable,3.5,True,3.194558805801911,True,0.5539584961744473,0.641826672772688,0.4609499109800013,0.6469670813688932,0.5495348418916906,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,134,tissue paper perforating and rewinding operator,0.5779589865811022,highly_viable,,,3.1017944535028117,True,0.4822365482243554,0.6736814249378491,0.4016098863804442,0.5628632100682667,0.6132443462220125,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,298,spark erosion machine operator,0.5759606354642424,highly_viable,,,3.2873767780101204,True,0.5684254380586854,0.5834958328697992,0.5336481913307277,0.6032026847866431,0.443282440857444,0.7237092248821544,-1.0,1.3847845706648196,-0.21568719159379454,-0.0933143322191663,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1513,wood boring machine operator,0.574209131150268,highly_viable,,,3.0572307272983394,True,0.5115243893172204,0.6368938729833155,0.4993128753754001,0.5237359032590408,0.5502489969076954,0.7235387490589356,0.0,1.010018006895766,-0.1245030776057514,-0.029641661245762174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1220,envelope maker,0.5728124649555745,highly_viable,,,3.067341238339744,True,0.480161939608036,0.6654629903031131,0.3995080890586947,0.5608157901573771,0.5968074769525407,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,38,coating machine operator,0.5705529219194805,highly_viable,,,3.2962359607619263,True,0.5834250229447409,0.5576808208942201,0.538271850992037,0.6285781948974448,0.3864933288564206,0.7288683129320195,0.0,1.0119570079174225,-0.16826758120885055,0.09329882462653437,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1714,laminating machine operator,0.5625368349880536,highly_viable,3.2857142857142856,True,3.144756051288688,True,0.5168108363012547,0.6082628336748526,0.4609257732522825,0.5726958993502268,0.485187816052463,0.7313378512972422,0.0,0.9185812250863192,-0.16179032627601142,-0.05474431475556174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,664,paper pulp moulding operator,0.5579948199098603,highly_viable,,,3.035967617086591,True,0.4801155802406519,0.6358740595790686,0.3994795664274566,0.5607515940538473,0.5376296155044518,0.7341185036536856,0.0,0.9185812250863192,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,952,paper embosing press operator,0.5566127603314852,highly_viable,,,2.8784170660445554,True,0.461006762966534,0.6522187576964364,0.4608831555725148,0.4611303703605533,0.5703190117391874,0.7341185036536856,0.0,0.9909553160902534,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1439,wooden furniture machine operator,0.5501947297929657,highly_viable,,,3.0891106153727965,True,0.5374272373900617,0.5629622221958696,0.4628418275996874,0.6120126471804361,0.4023856953328036,0.7235387490589356,0.0,1.010018006895766,-0.1245030776057514,-0.029641661245762174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,867,bindery operator,0.5460500604013143,highly_viable,,,2.9065593123462965,True,0.4473994038034625,0.644700716999166,0.4336173973930029,0.4611814102139221,0.6434492475733218,0.6459521864250102,0.0,0.9999277620748356,-0.14276546807399226,0.04474865329536837,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,879,insulating tube winder,0.5453831713439137,highly_viable,,,2.9125952609052845,True,0.48572620363035796,0.6050401390574693,0.4550628239665099,0.5163895832942059,0.4681514929988394,0.7419287851160994,0.0,1.1106499812668864,-0.1059181211557516,-0.2142550677644094,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2712,anodising machine operator,0.542734236268825,highly_viable,,,3.1743612074081327,True,0.5511569922021332,0.5343114803355168,0.4997111332691904,0.6026028511350761,0.3397546477390141,0.7288683129320195,0.0,1.0119570079174225,-0.16826758120885055,0.09329882462653437,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2430,dip tank operator,0.5376685761529538,highly_viable,,,3.125932887076821,True,0.5047338695121615,0.5706032827937463,0.4539682453828421,0.555499493641481,0.4123382526554731,0.7288683129320195,0.0,1.0119570079174225,-0.16826758120885055,0.09329882462653437,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1107,computer numerical control machine operator,0.5372922170882398,highly_viable,,,3.1531783568454235,True,0.5266723968505562,0.5479120373259234,0.4739289913853382,0.5794158023157742,0.4588038998538033,0.6370201747980434,-1.0,1.3847845706648196,-0.1527391990094089,-0.27236941434317885,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1672,blow moulding machine operator,0.5313908616203756,highly_viable,,,2.99410059472823,True,0.4267388052145018,0.6360429180262495,0.3908212928234415,0.462656317605562,0.4758250937166513,0.7962607423358476,0.0,1.1106499812668864,-0.14270374676495567,0.009337385490742369,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2115,rustproofer,0.5267224591881232,highly_viable,,,3.0685543119293115,True,0.4999715412672786,0.5534733771089679,0.4660889277234224,0.5338541548111349,0.452144373236676,0.6548023809812598,0.0,1.0119570079174225,-0.09537666879679783,0.15610209028507085,Low risk,Low risk,True,True,True,,,True,True,True,
1,metal drawing machine operator,2630,glass forming machine operator,0.5261823965272303,highly_viable,,,2.920038382280445,True,0.3950535567265079,0.6573112363279526,0.3638988508005708,0.42620826265244505,0.5183617303200576,0.7962607423358476,0.0,1.1093427895668937,-0.14270374676495567,0.009337385490742369,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,960,injection moulding operator,0.5261477863649253,highly_viable,,,3.034334626500062,True,0.4676295778584149,0.5846659948714357,0.4342300204836822,0.5010291352331476,0.4068758338696397,0.7624561558732318,0.0,1.1106499812668864,-0.1553341226744407,0.07654697448250357,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2454,pulp control operator,0.5221640890149019,highly_viable,,,2.910364658886216,True,0.4431931797035413,0.6011349983262625,0.39311348395405604,0.4932728754530266,0.4681514929988394,0.7341185036536856,0.0,1.2892013091722931,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1353,paper stationery machine operator,0.5177627564562892,highly_viable,,,3.1482618270517198,True,0.4794568801223209,0.5560686327902576,0.4282376424980437,0.5306761177465982,0.3780187619268297,0.7341185036536856,0.0,0.9185812250863192,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2036,fibre machine tender,0.5128114946024533,highly_viable,,,2.9074543942200886,True,0.4375992366009063,0.5880237526040004,0.3908660740541,0.4843323991477125,0.4908278748671005,0.6852196303409004,0.0,1.1093427895668937,-0.1676080709001413,0.09694415198924533,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2049,hot foil operator,0.5117151760865304,highly_viable,,,2.8510570272255014,True,0.4285951668124469,0.5948351853606137,0.4280053578656604,0.4291849757592335,0.5091559466353799,0.6805144240858476,-1.0,0.9909553160902534,-0.2062308606502441,-0.1828686330984305,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1771,slitter operator,0.5070116375075322,highly_viable,,,2.7990366432315237,True,0.371339127335146,0.6426841476799185,0.3057887271898351,0.43688952748045695,0.4840536711103984,0.8013146242494387,0.0,1.059434069902917,-0.13241387588580844,-0.12064491620625105,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1313,vacuum forming machine operator,0.5065058882252796,highly_viable,,,2.8304889766876262,True,0.3977079520145236,0.6153038244360356,0.3611831337909577,0.4342327702380894,0.4681514929988394,0.7624561558732318,0.0,1.1106499812668864,-0.1553341226744407,0.07654697448250357,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2290,print folding operator,0.5064802743731963,highly_viable,,,2.791504180377494,True,0.4137519568462238,0.5992085919001688,0.3994820606147089,0.4280218530777388,0.4642986801466521,0.7341185036536856,0.0,0.9999277620748356,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1163,stone driller,0.4999338079076602,highly_viable,,,2.9729809540095644,True,0.44494328028319263,0.5549243355321278,0.4425064990464048,0.4473800615199805,0.3620340552418815,0.7478146158223741,0.0,1.097515817043148,-0.0913119050159712,0.022098755394969527,Low risk,Low risk,True,True,True,,,True,True,True,
1,metal drawing machine operator,1812,router operator,0.4989963146430749,highly_viable,,,2.9404971528654396,True,0.4221622297150188,0.5758303995711309,0.3851318196304995,0.4591926397995382,0.4146588474521177,0.737001951690144,0.0,1.3847845706648196,-0.12552967135965656,-0.2101486728265265,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1609,automated assembly line operator,0.4933774579429146,highly_viable,,,3.032191243478799,True,0.4550714903587309,0.5316834255270984,0.3965109276255637,0.513632053091898,0.4654775161751514,0.5978893348790453,0.0,1.2892013091722931,-0.06929428251878368,-0.11547815575265395,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2730,drilling machine operator,0.4930480633472893,highly_viable,,,2.987072123125777,True,0.4312974879826645,0.5547986387119139,0.4062221281048079,0.4563728478605212,0.3544086768859146,0.7551886005379134,0.0,1.3847845706648196,-0.22235175179297828,-0.15977781342251596,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,779,bleacher operator,0.4908141989098558,highly_viable,,,2.9643881692866145,True,0.44360306920070425,0.5380253286190074,0.3890036014774689,0.4982025369239397,0.3419321535843293,0.7341185036536856,0.0,0.9185812250863192,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1130,debarker operator,0.4844197474833853,highly_viable,,,2.833643923782596,True,0.4086982570656294,0.5601412379011412,0.3591505075980586,0.4582460065332002,0.4068758338696397,0.7134066419326428,0.0,1.0027986407866247,-0.1962503093293746,-0.057670705624491836,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2295,pultrusion machine operator,0.481568379501525,highly_viable,,,2.8437444350572254,True,0.3962749856880273,0.5668617733150229,0.3629035825289139,0.4296463888471406,0.4023856953328036,0.7313378512972422,0.0,1.1106499812668864,-0.16179032627601142,-0.05474431475556174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2086,rubber products machine operator,0.4765875782871863,highly_viable,,,2.6662897866109962,True,0.35385193774004703,0.5993232188343256,0.34007374291415177,0.3676301325659421,0.4023856953328036,0.7962607423358476,0.0,1.1106499812668864,-0.14270374676495567,0.009337385490742369,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1303,brazier,0.473508597397316,highly_viable,,,3.113450782418376,True,0.4723138059245404,0.4747033888700917,0.4133245587462053,0.5313030531028754,0.27317689671066697,0.6762298810295164,-1.0,1.2071552240628902,-0.1893340457313597,-0.06308230715756291,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,487,paper cutter operator,0.4682721539207811,highly_viable,,,2.951663792160652,True,0.3948476767177379,0.5416966311238245,0.3526663786730608,0.437028974762415,0.3492747585939634,0.7341185036536856,0.0,1.019081584902179,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1801,chipper operator,0.4664758608351662,highly_viable,,,2.9610326123602637,True,0.3939115869081389,0.5390401347621934,0.3357678532770925,0.4520553205391854,0.3545415204654512,0.7235387490589356,0.0,1.0027986407866247,-0.1245030776057514,-0.029641661245762174,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,286,solderer,0.4660921003379738,highly_viable,,,3.082310182753325,True,0.4750313929295144,0.4571528077464332,0.4165493645255997,0.5335134213334289,0.27317689671066697,0.6411287187821993,0.0,1.2071552240628902,-0.15054553419996308,-0.010267696415325545,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,2307,digester operator,0.4655481312756167,highly_viable,,,2.6496424657449538,True,0.38128845739147904,0.5498078051597542,0.3350469534180661,0.4275299613648919,0.3916750772397307,0.7079405330797778,0.0,0.9185812250863192,-0.15163440169944842,0.01759538991029563,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,418,metal furniture machine operator,0.4609789036513873,highly_viable,,,2.964833150899075,True,0.4354997141752704,0.4864580931275042,0.3691504978349742,0.5018489305155664,0.33462658046428795,0.6382896057907206,-1.0,1.353040519987163,-0.19240684350829573,-0.1878618971029966,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1053,metal annealer,0.4588835587898304,highly_viable,,,2.9836610254236366,True,0.40094548188651336,0.5168216356931474,0.3245791400516457,0.477311823721381,0.2844233349767945,0.7492199364095004,0.0,1.0,-0.19133389995130035,-0.09061392747862228,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1607,sawmill operator,0.4578646323251746,highly_viable,,,2.9131507135559005,True,0.3657792792558176,0.5499499853945318,0.33107530669430263,0.4004832518173325,0.3864933288564206,0.7134066419326428,0.0,1.0027986407866247,-0.1962503093293746,-0.057670705624491836,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,894,paper machine operator,0.456293569894527,highly_viable,,,2.632453489587469,True,0.3364583660123168,0.5761287737767371,0.2956363587493461,0.3772803732752874,0.4181390438997887,0.7341185036536856,0.0,0.9185812250863192,-0.14460698533310978,-0.026195117876954832,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1168,digital printer,0.4528010245389785,highly_viable,,,2.6094438803621856,True,0.33319549696170697,0.5724065521162499,0.3328672264237559,0.33352376749965823,0.4642986801466522,0.6805144240858476,-1.0,0.9909553160902534,-0.2062308606502441,-0.1828686330984305,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,1578,tool grinder,0.45190393995665296,highly_viable,2.75,True,2.7710319192453667,True,0.3942951620637799,0.5095127178495261,0.33779975492750536,0.4507905692000545,0.2928932188134529,0.7261322168855994,0.0,1.1976952607084004,-0.3118832799233915,-0.2494924639589349,Low risk,Other,True,True,True,,,True,True,True,
1,metal drawing machine operator,872,drawing kiln operator,0.4516832258176808,highly_viable,,,2.7951992073801013,True,0.3796839964628267,0.523682455172535,0.3467263852988454,0.4126416076268079,0.2511041680092222,0.7962607423358476,0.0,1.1093427895668937,-0.14270374676495567,0.009337385490742369,Low risk,Other,True,True,True,,,True,True,True,
